PID 1544090 sees CUDA_VISIBLE_DEVICES = 0
→ torch.device is 0 Tesla V100-SXM2-32GB
[INFO 40:52] Using device: cuda
[INFO 40:52] #### config : {'seed': 0, 'dataset_name': 'assist0910', 'load_params': True, 'save_params': False, 'embs_path': '../embs/', 'params_path': '../ckpt/', 'early_stopping': True, 'esc': 'error', 'verbose_early_stopping': False, 'disable_tqdm': False, 'valid_metric': 'rmse', 'learning_rate': 0.003, 'batch_size': 512, 'valid_batch_size': 10000, 'num_epochs': 100, 'eval_freq': 1, 'patience': 20, 'device': device(type='cuda'), 'lambda': 0, 'tensorboard': False, 'flush_freq': True, 'pred_metrics': ['mi_acc', 'rmse', 'mae', 'mi_prec', 'mi_rec', 'mi_f_b', 'mi_auc', 'ma_prec', 'ma_rec', 'ma_f_b'], 'profile_metrics': ['meta_doa', 'pc-er', 'rm'], 'num_responses': 12, 'low_mem': False, 'n_query': 16, 'CDM': 'impact', 'i_fold': 3, 'num_inner_users_epochs': 3, 'num_inner_epochs': 10, 'inner_lr': 0.0001, 'inner_user_lr': 0.0030272604785952922, 'meta_lr': 3.0, 'meta_trainer': 'GAP', 'num_workers': 0, 'pin_memory': False, 'debug': False, 'learning_users_emb': 0.001} ####
[INFO 41:09] Random_cont_model
[INFO 41:10] compiling CDM model
[INFO 41:33] compiling selection model
[INFO 41:33] ⏳ Training started...
[INFO 41:33] ------- START Training
[INFO 41:33] train on cuda
[INFO 41:53] - meta_params: 3.0
[INFO 41:53] - cross_cond: 3.0
[INFO 41:53] - learning_users_emb: 0.0005
[INFO 42:00] rmse : 0.5261743664741516
[INFO 42:00] valid_rmse : 1.2833521366119385
[INFO 42:00] valid_loss : 0.5715575814247131
[INFO 42:13] - meta_params: 3.0
[INFO 42:13] - cross_cond: 3.0
[INFO 42:13] - learning_users_emb: 0.0005
[INFO 42:19] rmse : 0.5182615518569946
[INFO 42:19] valid_rmse : 1.2640526294708252
[INFO 42:19] valid_loss : 0.7604184746742249
[INFO 42:30] - meta_params: 3.0
[INFO 42:30] - cross_cond: 3.0
[INFO 42:30] - learning_users_emb: 0.0005
[INFO 42:37] rmse : 0.5117422938346863
[INFO 42:37] valid_rmse : 1.2481520175933838
[INFO 42:37] valid_loss : 0.7622155547142029
[INFO 42:49] - meta_params: 3.0
[INFO 42:49] - cross_cond: 3.0
[INFO 42:49] - learning_users_emb: 0.0005
[INFO 42:54] rmse : 0.4963711202144623
[INFO 42:54] valid_rmse : 1.2106612920761108
[INFO 42:54] valid_loss : 0.7234298586845398
[INFO 43:06] - meta_params: 1.5
[INFO 43:06] - cross_cond: 1.5
[INFO 43:06] - learning_users_emb: 0.00025
[INFO 43:12] rmse : 0.4906143844127655
[INFO 43:12] valid_rmse : 1.1966204643249512
[INFO 43:12] valid_loss : 0.7421814203262329
[INFO 43:23] - meta_params: 1.5
[INFO 43:23] - cross_cond: 1.5
[INFO 43:23] - learning_users_emb: 0.00025
[INFO 43:28] rmse : 0.4911405146121979
[INFO 43:28] valid_rmse : 1.1979037523269653
[INFO 43:28] valid_loss : 0.7441425919532776
[INFO 43:39] - meta_params: 1.5
[INFO 43:39] - cross_cond: 1.5
[INFO 43:39] - learning_users_emb: 0.00025
[INFO 43:45] rmse : 0.5020618438720703
[INFO 43:45] valid_rmse : 1.2245410680770874
[INFO 43:45] valid_loss : 0.7303140759468079
[INFO 43:55] - meta_params: 0.75
[INFO 43:55] - cross_cond: 0.75
[INFO 43:55] - learning_users_emb: 0.000125
[INFO 44:01] rmse : 0.48691555857658386
[INFO 44:01] valid_rmse : 1.1875989437103271
[INFO 44:01] valid_loss : 0.7166878581047058
[INFO 44:10] - meta_params: 0.75
[INFO 44:10] - cross_cond: 0.75
[INFO 44:10] - learning_users_emb: 0.000125
[INFO 44:16] rmse : 0.493762731552124
[INFO 44:16] valid_rmse : 1.2042993307113647
[INFO 44:16] valid_loss : 0.7267769575119019
[INFO 44:26] - meta_params: 0.75
[INFO 44:26] - cross_cond: 0.75
[INFO 44:26] - learning_users_emb: 0.000125
[INFO 44:32] rmse : 0.48691555857658386
[INFO 44:32] valid_rmse : 1.1875989437103271
[INFO 44:32] valid_loss : 0.6997973322868347
[INFO 44:41] - meta_params: 0.375
[INFO 44:41] - cross_cond: 0.375
[INFO 44:41] - learning_users_emb: 6.25e-05
[INFO 44:47] rmse : 0.5005162358283997
[INFO 44:47] valid_rmse : 1.220771312713623
[INFO 44:47] valid_loss : 0.7695031762123108
[INFO 44:56] - meta_params: 0.375
[INFO 44:56] - cross_cond: 0.375
[INFO 44:56] - learning_users_emb: 6.25e-05
[INFO 45:02] rmse : 0.4890325963497162
[INFO 45:02] valid_rmse : 1.1927624940872192
[INFO 45:02] valid_loss : 0.7236467003822327
[INFO 45:11] - meta_params: 0.375
[INFO 45:11] - cross_cond: 0.375
[INFO 45:11] - learning_users_emb: 6.25e-05
[INFO 45:17] rmse : 0.47564658522605896
[INFO 45:17] valid_rmse : 1.1601136922836304
[INFO 45:17] valid_loss : 0.7354488372802734
[INFO 45:25] - meta_params: 0.1875
[INFO 45:25] - cross_cond: 0.1875
[INFO 45:25] - learning_users_emb: 3.125e-05
[INFO 45:31] rmse : 0.48372265696525574
[INFO 45:31] valid_rmse : 1.1798113584518433
[INFO 45:31] valid_loss : 0.7420840859413147
[INFO 45:40] - meta_params: 0.1875
[INFO 45:40] - cross_cond: 0.1875
[INFO 45:40] - learning_users_emb: 3.125e-05
[INFO 45:46] rmse : 0.47401484847068787
[INFO 45:46] valid_rmse : 1.156133770942688
[INFO 45:46] valid_loss : 0.710355818271637
[INFO 45:54] - meta_params: 0.1875
[INFO 45:54] - cross_cond: 0.1875
[INFO 45:54] - learning_users_emb: 3.125e-05
[INFO 46:00] rmse : 0.4842562675476074
[INFO 46:00] valid_rmse : 1.1811128854751587
[INFO 46:00] valid_loss : 0.7683448195457458
[INFO 46:08] - meta_params: 0.09375
[INFO 46:08] - cross_cond: 0.09375
[INFO 46:08] - learning_users_emb: 1.5625e-05
[INFO 46:14] rmse : 0.4805085062980652
[INFO 46:14] valid_rmse : 1.1719720363616943
[INFO 46:14] valid_loss : 0.7171794772148132
[INFO 46:22] - meta_params: 0.09375
[INFO 46:22] - cross_cond: 0.09375
[INFO 46:22] - learning_users_emb: 1.5625e-05
[INFO 46:28] rmse : 0.4751032888889313
[INFO 46:28] valid_rmse : 1.1587885618209839
[INFO 46:28] valid_loss : 0.7268369197845459
[INFO 46:36] - meta_params: 0.09375
[INFO 46:36] - cross_cond: 0.09375
[INFO 46:36] - learning_users_emb: 1.5625e-05
[INFO 46:43] rmse : 0.48478928208351135
[INFO 46:43] valid_rmse : 1.18241286277771
[INFO 46:43] valid_loss : 0.7560616731643677
[INFO 46:50] - meta_params: 0.046875
[INFO 46:50] - cross_cond: 0.046875
[INFO 46:50] - learning_users_emb: 7.8125e-06
[INFO 46:56] rmse : 0.48211824893951416
[INFO 46:56] valid_rmse : 1.1758981943130493
[INFO 46:56] valid_loss : 0.6898144483566284
[INFO 47:04] - meta_params: 0.046875
[INFO 47:04] - cross_cond: 0.046875
[INFO 47:04] - learning_users_emb: 7.8125e-06
[INFO 47:10] rmse : 0.48158225417137146
[INFO 47:10] valid_rmse : 1.1745909452438354
[INFO 47:10] valid_loss : 0.7321145534515381
[INFO 47:18] - meta_params: 0.046875
[INFO 47:18] - cross_cond: 0.046875
[INFO 47:18] - learning_users_emb: 7.8125e-06
[INFO 47:24] rmse : 0.48478928208351135
[INFO 47:24] valid_rmse : 1.18241286277771
[INFO 47:24] valid_loss : 0.7532207369804382
[INFO 47:31] - meta_params: 0.0234375
[INFO 47:31] - cross_cond: 0.0234375
[INFO 47:31] - learning_users_emb: 3.90625e-06
[INFO 47:37] rmse : 0.4810456931591034
[INFO 47:37] valid_rmse : 1.173282265663147
[INFO 47:37] valid_loss : 0.7543966174125671
[INFO 47:45] - meta_params: 0.0234375
[INFO 47:45] - cross_cond: 0.0234375
[INFO 47:45] - learning_users_emb: 3.90625e-06
[INFO 47:51] rmse : 0.4799707233905792
[INFO 47:51] valid_rmse : 1.170660376548767
[INFO 47:51] valid_loss : 0.7350636720657349
